time,learning_rate,step,loss,accuracy
10415.567297697067,0.001,1442,0.94638586,0.47
10422.658792972565,0.001,1443,1.5804499,0.48
10429.781464338303,0.001,1444,1.3832729,0.56
10436.89830493927,0.001,1445,0.706364,0.7
10444.110124826431,0.001,1446,0.19845144,0.67
10451.293900728226,0.001,1447,0.2140166,0.74
10458.815509319305,0.001,1448,0.09676268,0.75
10466.040662288666,0.001,1449,0.026552672,0.76
10473.154247045517,0.001,1450,0.03356804,0.75
10480.353611707687,0.001,1451,0.011011934,0.76
10487.579854488373,0.001,1452,0.007280822,0.76
10494.635925769806,0.001,1453,0.0138358725,0.76
10501.880456209183,0.001,1454,0.0142949475,0.76
10509.053552389145,0.001,1455,0.0073594847,0.74
10516.151201248169,0.001,1456,0.004479744,0.74
10523.756412744522,0.001,1457,0.011577688,0.73
10530.940761327744,0.001,1458,0.007307173,0.74
10538.000822544098,0.001,1459,0.017073967,0.75
10545.217008829117,0.001,1460,0.0035984847,0.72
10552.349315166473,0.001,1461,0.002535229,0.77
10559.578870296478,0.001,1462,0.006786154,0.75
10566.724156856537,0.001,1463,0.0074314354,0.73
10573.918043851852,0.001,1464,0.0067195036,0.75
10581.014375448227,0.001,1465,0.0020332877,0.75
10588.058973550797,0.001,1466,0.004737296,0.73
10595.01127910614,0.001,1467,0.007010208,0.74
10602.038741827011,0.001,1468,0.0025942544,0.74
10609.295568227768,0.001,1469,0.0047462983,0.74
10616.443618059158,0.001,1470,0.004110119,0.73
10623.592245340347,0.001,1471,0.0042615044,0.75
10630.7192196846,0.001,1472,0.002776179,0.72
10638.058529138565,0.001,1473,0.004118109,0.73
10645.21865105629,0.001,1474,0.04040398,0.69
10652.399311542511,0.001,1475,0.04367867,0.6
10659.584674358368,0.001,1476,0.72008234,0.5
10666.703129053116,0.001,1477,1.1982123,0.4
10673.820041656494,0.001,1478,2.0732658,0.41
10680.96615767479,0.001,1479,1.6495259,0.47
10688.092905044556,0.001,1480,1.2231092,0.46
10695.263999462128,0.001,1481,0.95315665,0.6
10702.322283267975,0.001,1482,0.75204766,0.59
10709.459495782852,0.001,1483,0.32461208,0.69
10716.68078327179,0.001,1484,0.07427293,0.68
10724.282576322556,0.001,1485,0.051643845,0.71
10731.394899129868,0.001,1486,0.0469723,0.69
10738.521270990372,0.001,1487,0.024239304,0.7
10745.56786441803,0.001,1488,0.031856716,0.67
10752.681474208832,0.001,1489,0.025046647,0.71
10759.75180721283,0.001,1490,0.011955912,0.7
10766.88904953003,0.001,1491,0.010512295,0.69
10773.97123503685,0.001,1492,0.0069152005,0.7
10781.132672786713,0.001,1493,0.006829144,0.71
10788.314650774002,0.001,1494,0.005446147,0.69
10795.381168603897,0.001,1495,0.004331005,0.68
10802.485990524292,0.001,1496,0.0075926143,0.71
10809.629925489426,0.001,1497,0.007909874,0.72
10816.850960969925,0.001,1498,0.01250168,0.71
10823.99140715599,0.001,1499,0.037796173,0.69
10831.131429195404,0.001,1500,0.008827444,0.71
10838.084370613098,0.001,1501,0.009954237,0.69
10845.264353275299,0.001,1502,0.020710947,0.7
10852.346596002579,0.001,1503,0.10120061,0.69
10859.500688314438,0.001,1504,0.049245164,0.68
10866.590286493301,0.001,1505,0.021517206,0.73
10873.742398023605,0.001,1506,0.0043509575,0.73
10880.868906021118,0.001,1507,0.017445669,0.75
10887.955775022507,0.001,1508,0.0028979152,0.73
10895.13731765747,0.001,1509,0.016457967,0.75
10902.09800362587,0.001,1510,0.0039765807,0.71
10909.317300081253,0.001,1511,0.0046338467,0.73
10916.351263046265,0.001,1512,0.008261987,0.72
10923.99740743637,0.001,1513,0.009399412,0.72
10931.138682603836,0.001,1514,0.00810502,0.72
10938.493693590164,0.001,1515,0.00249938,0.71
10945.733125448227,0.001,1516,0.002665154,0.69
10952.864747524261,0.001,1517,0.012466804,0.72
10960.056366443634,0.001,1518,0.015717525,0.57
10967.11082816124,0.001,1519,0.53252447,0.56
10974.272134780884,0.001,1520,1.0624951,0.57
10981.331245183945,0.001,1521,1.326581,0.52
10988.456076860428,0.001,1522,2.6942108,0.35
10995.682854890823,0.001,1523,1.5874783,0.44
11002.842980146408,0.001,1524,1.1589133,0.49
11010.060485124588,0.001,1525,1.0578632,0.58
11017.301515817642,0.001,1526,0.59961563,0.68
11024.379036664963,0.001,1527,0.30824408,0.71
11031.514292955399,0.001,1528,0.18503179,0.73
11038.63158750534,0.001,1529,0.1537428,0.73
11045.808943033218,0.001,1530,0.067023955,0.73
11052.831795215607,0.001,1531,0.050478067,0.73
11060.026600122452,0.001,1532,0.050602548,0.75
11067.261064529419,0.001,1533,0.0318749,0.78
11074.244007110596,0.001,1534,0.039678607,0.7
11081.305564165115,0.001,1535,0.027671907,0.74
11088.469600915909,0.001,1536,0.010178512,0.73
11095.571492433548,0.001,1537,0.014645105,0.72
11102.753235578537,0.001,1538,0.0075248023,0.72
11109.87028336525,0.001,1539,0.0072084465,0.72
11117.01170182228,0.001,1540,0.012287124,0.71
11124.63333439827,0.001,1541,0.0061866585,0.72
11131.848149776459,0.001,1542,0.0075023766,0.71
11138.915174722672,0.001,1543,0.0028819665,0.72
11145.96718788147,0.001,1544,0.004179866,0.73
11153.083832979202,0.001,1545,0.008050464,0.75
11160.197755336761,0.001,1546,0.004252493,0.73
11167.318567752838,0.001,1547,0.0024392686,0.72
11174.403144836426,0.001,1548,0.009502228,0.72
11181.617414236069,0.001,1549,0.003066575,0.74
11188.540604114532,0.001,1550,0.00302211,0.72
11195.643298625946,0.001,1551,0.0019405591,0.72
11202.659039974213,0.001,1552,0.0027811644,0.75
11209.820246458054,0.001,1553,0.002452206,0.73
11216.978021383286,0.001,1554,0.006806291,0.72
11224.093520879745,0.001,1555,0.009258147,0.7
11231.196799993515,0.001,1556,0.24159701,0.63
11239.408972740173,0.001,1557,0.6691224,0.54
11246.520646572113,0.001,1558,0.5425806,0.6
11253.60542678833,0.001,1559,1.7193623,0.38
11260.719476938248,0.001,1560,1.8511791,0.4
11267.86610531807,0.001,1561,1.2978123,0.52
11275.021098852158,0.001,1562,0.9053474,0.6
11282.129384756088,0.001,1563,0.44414052,0.66
11289.259929656982,0.001,1564,0.14983547,0.69
11296.418307304382,0.001,1565,0.0743989,0.71
11303.56785416603,0.001,1566,0.015749801,0.69
11310.681626081467,0.001,1567,0.018668883,0.69
11317.601701259613,0.001,1568,0.009456251,0.7
11325.221425533295,0.001,1569,0.03368968,0.69
11332.242726802826,0.001,1570,0.01405082,0.69
11339.35840511322,0.001,1571,0.027416468,0.7
11346.427751779556,0.001,1572,0.025839886,0.7
11353.46725845337,0.001,1573,0.007431392,0.71
11360.56364107132,0.001,1574,0.025111992,0.7
11367.755921840668,0.001,1575,0.046240307,0.67
11374.90884423256,0.001,1576,0.008673422,0.72
11382.06172466278,0.001,1577,0.0077511985,0.71
11388.989117383957,0.001,1578,0.012383733,0.72
11396.509345769882,0.001,1579,0.01317086,0.73
11403.586733579636,0.001,1580,0.004079166,0.73
11410.652231693268,0.001,1581,0.026262911,0.72
11417.89295911789,0.001,1582,0.031103306,0.72
11424.983963489532,0.001,1583,0.007349638,0.71
11432.134308815002,0.001,1584,0.0030982678,0.7
11439.162562131882,0.001,1585,0.007432236,0.71
11446.271303415298,0.001,1586,0.005048337,0.74
11453.475336790085,0.001,1587,0.0044110795,0.75
11460.611591815948,0.001,1588,0.0025668654,0.75
11467.70297408104,0.001,1589,0.009556274,0.71
11474.863558530807,0.001,1590,0.140042,0.57
11481.974360466003,0.001,1591,0.6985761,0.49
11489.19413614273,0.001,1592,1.4509145,0.43
11496.464530944824,0.001,1593,1.6982802,0.39
11503.59325003624,0.001,1594,1.7550827,0.34
11510.753515958786,0.001,1595,1.7192762,0.54
11517.927289485931,0.001,1596,1.1703954,0.62
11525.44285106659,0.001,1597,0.5599069,0.67
11532.575862407684,0.001,1598,0.28677264,0.67
11539.840362787247,0.001,1599,0.102937035,0.7
11546.991860866547,0.001,1600,0.03696777,0.69
11554.205996751785,0.001,1601,0.037408255,0.71
11561.429721593857,0.001,1602,0.010718244,0.71
11568.705029249191,0.001,1603,0.028073587,0.7
11575.870785236359,0.001,1604,0.01691767,0.72
11583.112381219864,0.001,1605,0.008843758,0.74
11590.361303329468,0.001,1606,0.007606823,0.73
11598.456956148148,0.001,1607,0.007895602,0.74
11605.50481247902,0.001,1608,0.0092517035,0.72
11612.716073036194,0.001,1609,0.0031304983,0.73
11619.878128290176,0.001,1610,0.009659899,0.74
11627.078374385834,0.001,1611,0.0056701917,0.73
11634.189016342163,0.001,1612,0.026829138,0.75
11641.341635227203,0.001,1613,0.010779299,0.73
11648.404991149902,0.001,1614,0.0062511778,0.75
11655.4985704422,0.001,1615,0.0029232271,0.73
11662.716910600662,0.001,1616,0.006711479,0.73
11669.88537812233,0.001,1617,0.006928953,0.73
11677.16470193863,0.001,1618,0.0047921846,0.74
11684.37055516243,0.001,1619,0.016977627,0.73
11691.500691890717,0.001,1620,0.0033741083,0.74
11698.588582515717,0.001,1621,0.004025915,0.73
11705.64661860466,0.001,1622,0.002145668,0.73
11712.71693444252,0.001,1623,0.0074591655,0.74
11719.73316526413,0.001,1624,0.02332757,0.69
11727.19545507431,0.001,1625,0.048714586,0.65
11734.298578977585,0.001,1626,0.4053465,0.5
11741.50220990181,0.001,1627,1.1355804,0.54
11748.507040977478,0.001,1628,1.8759582,0.47
11755.660586118698,0.001,1629,1.4195616,0.45
11762.807154655457,0.001,1630,1.3138745,0.55
11769.81599187851,0.001,1631,0.8455838,0.64
11776.897248983383,0.001,1632,0.38986218,0.69
11784.072425603867,0.001,1633,0.09440632,0.72
11791.05129981041,0.001,1634,0.053042732,0.74
11798.216868638992,0.001,1635,0.015374425,0.73
11805.359824419022,0.001,1636,0.028917806,0.73
11812.574306488037,0.001,1637,0.016316582,0.72
11819.628134727478,0.001,1638,0.019560501,0.72
11826.7491812706,0.001,1639,0.015057751,0.74
11833.89353466034,0.001,1640,0.0074290126,0.72
11840.963781833649,0.001,1641,0.010862872,0.73
11848.092208623886,0.001,1642,0.004521725,0.75
11855.162610292435,0.001,1643,0.0065238937,0.74
11862.33147072792,0.001,1644,0.0021485332,0.73
11869.401183366776,0.001,1645,0.0033263015,0.75
11876.528261899948,0.001,1646,0.008189968,0.73
11883.604634284973,0.001,1647,0.0010705221,0.74
11890.759475708008,0.001,1648,0.0023512228,0.73
11898.13020324707,0.001,1649,0.0036253652,0.72
11905.264875650406,0.001,1650,0.0013356697,0.77
11912.418755054474,0.001,1651,0.004662841,0.76
11919.561054944992,0.001,1652,0.0009155386,0.75
11927.103976249695,0.001,1653,0.0061609116,0.78
11934.191680669785,0.001,1654,0.002607142,0.79
11941.252802848816,0.001,1655,0.0030054024,0.72
11948.339415311813,0.001,1656,0.0015602566,0.74
11955.48203253746,0.001,1657,0.0015465881,0.72
11962.65923333168,0.001,1658,0.011938554,0.73
11969.83207654953,0.001,1659,0.0038374478,0.74
11976.968420743942,0.001,1660,0.0019986376,0.74
11983.960089445114,0.001,1661,0.00084207533,0.71
11991.079313993454,0.001,1662,0.04665548,0.7
11998.258818626404,0.001,1663,0.027287226,0.7
12005.395004987717,0.001,1664,0.12117283,0.57
12012.53904247284,0.001,1665,1.4764918,0.4
12019.625076532364,0.001,1666,1.8316604,0.48
12026.701829195023,0.001,1667,2.352403,0.51
12033.87603187561,0.001,1668,1.6160834,0.49
12040.984831571579,0.001,1669,1.435092,0.59
12048.210811853409,0.001,1670,0.44336933,0.73
12055.317575216293,0.001,1671,0.34018233,0.69
12062.407752990723,0.001,1672,0.13308609,0.74
12069.535256624222,0.001,1673,0.053841334,0.74
12076.61943244934,0.001,1674,0.032227777,0.73
12083.789862155914,0.001,1675,0.017406438,0.73
12091.017088413239,0.001,1676,0.013285829,0.72
12098.191710948944,0.001,1677,0.024968775,0.74
12105.233604669571,0.001,1678,0.020599635,0.74
12112.401611804962,0.001,1679,0.007025358,0.75
12119.623905658722,0.001,1680,0.009635162,0.74
12127.235452413559,0.001,1681,0.013018028,0.73
12134.373940229416,0.001,1682,0.01089115,0.74
12141.571819067001,0.001,1683,0.003902569,0.75
12148.742815494537,0.001,1684,0.014988835,0.72
12155.899896144867,0.001,1685,0.005646936,0.72
12163.101573467255,0.001,1686,0.026330238,0.72
12170.262918710709,0.001,1687,0.0017157083,0.74
12177.416725635529,0.001,1688,0.006312143,0.76
12184.548095464706,0.001,1689,0.006042366,0.74
12191.713380098343,0.001,1690,0.015360582,0.75
12198.81388759613,0.001,1691,0.005915864,0.74
12206.010663747787,0.001,1692,0.029904183,0.78
12213.218053340912,0.001,1693,0.013439931,0.76
12220.426815271378,0.001,1694,0.012697413,0.76
12227.359970331192,0.001,1695,0.013267526,0.76
12234.52013039589,0.001,1696,0.009066902,0.74
12241.678192138672,0.001,1697,0.0053749923,0.75
12248.819278717041,0.001,1698,0.007938306,0.73
12256.011127710342,0.001,1699,0.007501213,0.72
12263.226445913315,0.001,1700,0.0027689473,0.75
12270.309814929962,0.001,1701,0.0025831845,0.73
12277.36231803894,0.001,1702,0.0023733478,0.74
12284.513908624649,0.001,1703,0.015096323,0.72
12291.606558561325,0.001,1704,0.011098929,0.78
12298.724536657333,0.001,1705,0.011705069,0.73
12305.92985868454,0.001,1706,0.07826037,0.5
12313.02498960495,0.001,1707,1.0704256,0.52
12320.119088888168,0.001,1708,1.370292,0.37
12327.818438768387,0.001,1709,1.8084655,0.31
12335.023902654648,0.001,1710,2.4688299,0.39
12342.157027959824,0.001,1711,1.550999,0.47
12349.326965093613,0.001,1712,1.1488591,0.55
12356.415156841278,0.001,1713,0.57299006,0.62
12363.491888046265,0.001,1714,0.2958496,0.67
12370.618317127228,0.001,1715,0.39567652,0.68
12378.991547107697,0.001,1716,0.1427797,0.69
12386.022923231125,0.001,1717,0.14105986,0.72
12393.190300941467,0.001,1718,0.041187815,0.73
12400.325758457184,0.001,1719,0.033905752,0.74
12407.298083305359,0.001,1720,0.024536803,0.73
12414.598839521408,0.001,1721,0.0035741734,0.75
12421.79023718834,0.001,1722,0.009601012,0.75
12428.982858419418,0.001,1723,0.016994584,0.74
12436.1405980587,0.001,1724,0.008717283,0.73
12443.345049858093,0.001,1725,0.022653097,0.72
12450.50839805603,0.001,1726,0.0019359565,0.72
12457.673214435577,0.001,1727,0.00300529,0.74
12464.843172073364,0.001,1728,0.004662259,0.75
12471.991132974625,0.001,1729,0.006617763,0.73
12479.090856313705,0.001,1730,0.0050691552,0.74
12486.22915148735,0.001,1731,0.0032100722,0.72
12493.294101715088,0.001,1732,0.0041011637,0.74
12500.438946008682,0.001,1733,0.0021436694,0.72
12507.636954545975,0.001,1734,0.003136618,0.74
12514.817412137985,0.001,1735,0.0039766757,0.75
12521.960616350174,0.001,1736,0.003600239,0.74
12529.654306173325,0.001,1737,0.0026127289,0.75
12536.83010005951,0.001,1738,0.0025708715,0.75
12543.844232320786,0.001,1739,0.0046934523,0.73
12550.910873651505,0.001,1740,0.0041416283,0.74
12558.028416633606,0.001,1741,0.005783641,0.74
12565.05966424942,0.001,1742,0.0022749037,0.74
12572.136743545532,0.001,1743,0.0032355378,0.74
12579.38057088852,0.001,1744,0.0030685794,0.75
12586.566141366959,0.001,1745,0.0066525782,0.73
12593.628124952316,0.001,1746,0.002707908,0.71
12600.672858953476,0.001,1747,0.0123658525,0.7
12607.810378074646,0.001,1748,0.12925482,0.58
12614.918543100357,0.001,1749,0.5693249,0.57
12622.049662828445,0.001,1750,0.6848427,0.56
12629.221775054932,0.001,1751,0.7808142,0.55
12636.25372672081,0.001,1752,0.95578474,0.53
12643.414120912552,0.001,1753,1.0701299,0.51
12650.594858169556,0.001,1754,0.8366637,0.6
12657.797417402267,0.001,1755,0.66251504,0.64
12664.912936925888,0.001,1756,0.65378076,0.7
12672.045308589935,0.001,1757,0.22550857,0.71
12679.22018814087,0.001,1758,0.049824387,0.73
12686.420966148376,0.001,1759,0.027962225,0.71
12693.600497961044,0.001,1760,0.010065402,0.73
12700.744013309479,0.001,1761,0.04044143,0.73
12707.884164094925,0.001,1762,0.0110695455,0.71
12715.0211622715,0.001,1763,0.021135509,0.7
12722.23341870308,0.001,1764,0.01016548,0.72
12729.771707773209,0.001,1765,0.0056444514,0.72
12736.92673444748,0.001,1766,0.005420657,0.72
12744.13915848732,0.001,1767,0.01792889,0.73
12751.302171945572,0.001,1768,0.0057887523,0.73
12758.529816389084,0.001,1769,0.0032474827,0.73
12765.658658027649,0.001,1770,0.0059161843,0.74
12772.870849609375,0.001,1771,0.014616982,0.73
12780.018845796585,0.001,1772,0.004060042,0.72
12787.21509361267,0.001,1773,0.0051411516,0.73
12794.236777544022,0.001,1774,0.0017101597,0.73
12801.318954706192,0.001,1775,0.004772039,0.74
12808.519981622696,0.001,1776,0.0020265777,0.76
12815.651767015457,0.001,1777,0.0020011452,0.75
12822.814656972885,0.001,1778,0.0150305275,0.72
12829.912579774857,0.001,1779,0.0028655513,0.74
12837.020518779755,0.001,1780,0.0016766015,0.72
12843.99232506752,0.001,1781,0.03620959,0.73
12851.05666089058,0.001,1782,0.0025838122,0.72
12858.219517230988,0.001,1783,0.0013160557,0.73
12865.364422559738,0.001,1784,0.004107052,0.71
12872.347351312637,0.001,1785,0.004635963,0.71
12879.496479034424,0.001,1786,0.006447479,0.7
12886.589297056198,0.001,1787,0.03618322,0.69
12893.746837854385,0.001,1788,0.25860348,0.58
12900.881561994553,0.001,1789,1.1434249,0.41
12907.995262861252,0.001,1790,1.539709,0.33
12915.17603111267,0.001,1791,2.220649,0.38
12922.344595909119,0.001,1792,2.0661967,0.52
12930.105564117432,0.001,1793,1.1516316,0.6
12937.22255396843,0.001,1794,0.5260846,0.67
12944.374774932861,0.001,1795,0.3636408,0.68
12951.572612285614,0.001,1796,0.15205866,0.74
12958.548038005829,0.001,1797,0.09068212,0.76
12965.733844041824,0.001,1798,0.054240413,0.75
12972.89833164215,0.001,1799,0.027857687,0.74
12980.199983119965,0.001,1800,0.02343956,0.73
12987.298521757126,0.001,1801,0.025199076,0.74
12994.409654855728,0.001,1802,0.0063736895,0.73
13001.433150529861,0.001,1803,0.0043565934,0.74
13008.5425863266,0.001,1804,0.0070635537,0.75
13015.72200679779,0.001,1805,0.0035401743,0.74
13022.856749773026,0.001,1806,0.00979375,0.74
13030.02525305748,0.001,1807,0.002780526,0.74
13037.245114088058,0.001,1808,0.011329693,0.72
13044.494865179062,0.001,1809,0.0011032084,0.73
13051.67420887947,0.001,1810,0.005618169,0.72
13058.852464437485,0.001,1811,0.0096201645,0.72
13066.00013923645,0.001,1812,0.010615026,0.7
13073.144754171371,0.001,1813,0.0031449047,0.71
13080.336138486862,0.001,1814,0.0020614038,0.71
13087.465053796768,0.001,1815,0.013046218,0.7
13094.619214296341,0.001,1816,0.0043279114,0.73
13101.761779785156,0.001,1817,0.005563944,0.72
13108.865152835846,0.001,1818,0.017621133,0.74
13115.99837422371,0.001,1819,0.002388092,0.7
13123.200674533844,0.001,1820,0.02616431,0.72
13130.94578409195,0.001,1821,0.045173425,0.66
13138.04850769043,0.001,1822,0.22415826,0.69
13145.151675701141,0.001,1823,0.9331915,0.47
13152.183666467667,0.001,1824,1.735769,0.52
13159.236759901047,0.001,1825,1.1423568,0.5
13166.349222421646,0.001,1826,1.0408165,0.65
13173.348658323288,0.001,1827,0.547482,0.62
13181.606862306595,0.001,1828,0.25132132,0.75
13188.686607599258,0.001,1829,0.11730559,0.69
13195.793226242065,0.001,1830,0.053473897,0.73
13202.927787303925,0.001,1831,0.044114374,0.71
13210.08569574356,0.001,1832,0.025421761,0.72
13217.246210336685,0.001,1833,0.014640509,0.72
13224.390497684479,0.001,1834,0.0134229055,0.72
13231.558598279953,0.001,1835,0.014367922,0.72
13238.6857483387,0.001,1836,0.015848668,0.72
13245.828961849213,0.001,1837,0.008966256,0.69
13253.032426595688,0.001,1838,0.005436817,0.71
13260.173770427704,0.001,1839,0.005269313,0.72
13267.331508398056,0.001,1840,0.009726682,0.74
13274.479410648346,0.001,1841,0.0031801376,0.72
13281.68402004242,0.001,1842,0.0038901493,0.72
13288.848129749298,0.001,1843,0.0075393734,0.71
13296.036578416824,0.001,1844,0.0035598495,0.68
13303.200650930405,0.001,1845,0.004332199,0.75
13310.308095216751,0.001,1846,0.040107504,0.63
13317.388696193695,0.001,1847,0.5645525,0.71
13324.598546266556,0.001,1848,0.8200109,0.49
13332.291412830353,0.001,1849,1.6475865,0.47
13339.400846004486,0.001,1850,1.4024413,0.59
13346.610285282135,0.001,1851,0.9401137,0.65
13353.718755960464,0.001,1852,0.4200868,0.65
13360.960652828217,0.001,1853,0.2299261,0.68
13368.075404405594,0.001,1854,0.14616793,0.75
13375.338645935059,0.001,1855,0.015006946,0.73
13382.497707605362,0.001,1856,0.02223749,0.74
13389.673488616943,0.001,1857,0.023048595,0.73
13396.88479757309,0.001,1858,0.010873676,0.74
13404.140281438828,0.001,1859,0.0072526317,0.72
13411.380800008774,0.001,1860,0.01332361,0.72
13418.432980298996,0.001,1861,0.008406705,0.72
