time,step,rank,num_samples,compute_time_worker,compute_time_master
8532.20336508751,1172,8,286,6.394020318984985,4.38690185546875e-05
8532.203367471695,1172,9,220,6.427270412445068,4.6253204345703125e-05
8532.203369140625,1172,10,198,6.3296263217926025,4.792213439941406e-05
8539.358689546585,1173,1,198,6.476924180984497,2.1457672119140625e-05
8539.358697652817,1173,2,286,6.418637752532959,2.956390380859375e-05
8539.358699798584,1173,3,220,6.435827016830444,3.170967102050781e-05
8539.358702898026,1173,4,286,6.465735673904419,3.4809112548828125e-05
8539.358704805374,1173,5,88,6.495608806610107,3.6716461181640625e-05
8539.35870718956,1173,6,286,6.449178695678711,3.910064697265625e-05
8539.358711004257,1173,7,286,6.651861190795898,4.291534423828125e-05
8539.358713388443,1173,8,264,6.2765679359436035,4.5299530029296875e-05
8539.358715295792,1173,9,286,6.49562668800354,4.7206878662109375e-05
8539.358717441559,1173,10,286,6.3269336223602295,4.935264587402344e-05
8546.42606139183,1174,1,286,6.334226369857788,2.1457672119140625e-05
8546.42606973648,1174,2,286,6.630628824234009,2.9802322387695312e-05
8546.426072359085,1174,3,286,6.464123964309692,3.24249267578125e-05
8546.426074504852,1174,4,198,6.596428871154785,3.457069396972656e-05
8546.42607665062,1174,5,286,6.557659149169922,3.6716461181640625e-05
8546.426078796387,1174,6,286,6.409269332885742,3.886222839355469e-05
8546.426083803177,1174,7,264,6.24010443687439,4.38690185546875e-05
8546.426086425781,1174,8,286,6.608471155166626,4.649162292480469e-05
8546.426088571548,1174,9,286,6.4010679721832275,4.863739013671875e-05
8546.426090478897,1174,10,198,6.209254741668701,5.054473876953125e-05
8553.583333015442,1175,1,286,6.553755283355713,2.1457672119140625e-05
8553.583340644836,1175,2,286,6.500899314880371,2.9087066650390625e-05
8553.583342790604,1175,3,286,6.449883699417114,3.123283386230469e-05
8553.583345413208,1175,4,286,6.458271026611328,3.3855438232421875e-05
8553.583347320557,1175,5,264,6.339080572128296,3.5762786865234375e-05
8553.583349704742,1175,6,286,6.471756935119629,3.814697265625e-05
8553.583351612091,1175,7,286,6.370826482772827,4.00543212890625e-05
8553.583355426788,1175,8,286,6.692246437072754,4.38690185546875e-05
8553.583357334137,1175,9,286,6.402243375778198,4.57763671875e-05
8553.583359479904,1175,10,198,6.40252161026001,4.792213439941406e-05
8560.755773305893,1176,1,286,6.33223557472229,2.0742416381835938e-05
8560.755781650543,1176,2,286,6.669786691665649,2.9087066650390625e-05
8560.755784511566,1176,3,286,6.4662535190582275,3.1948089599609375e-05
8560.755786657333,1176,4,286,6.438363790512085,3.409385681152344e-05
8560.75578904152,1176,5,286,6.31747579574585,3.647804260253906e-05
8560.75579237938,1176,6,286,6.50922155380249,3.981590270996094e-05
8560.755794763565,1176,7,66,6.6344544887542725,4.220008850097656e-05
8560.755796909332,1176,8,198,6.372442245483398,4.4345855712890625e-05
8560.7557990551,1176,9,220,6.664409875869751,4.649162292480469e-05
8560.755801439285,1176,10,264,6.420205116271973,4.887580871582031e-05
8568.396713733673,1177,1,286,6.350215673446655,2.1696090698242188e-05
8568.396721839905,1177,2,198,6.540277719497681,2.9802322387695312e-05
8568.39672446251,1177,3,264,6.251292943954468,3.24249267578125e-05
8568.396727085114,1177,4,286,6.465749502182007,3.504753112792969e-05
8568.39672923088,1177,5,198,6.615602493286133,3.719329833984375e-05
8568.396731853485,1177,6,286,6.487040996551514,3.981590270996094e-05
8568.396733999252,1177,7,198,6.5382981300354,4.1961669921875e-05
8568.396738290787,1177,8,176,6.341986417770386,4.6253204345703125e-05
8568.396740674973,1177,9,198,6.689015626907349,4.863739013671875e-05
8568.396742343903,1177,10,286,6.357346057891846,5.030632019042969e-05
8575.555883407593,1178,1,88,6.498501539230347,2.0742416381835938e-05
8575.555891513824,1178,2,286,6.445319890975952,2.8848648071289062e-05
8575.555894136429,1178,3,44,6.235213994979858,3.147125244140625e-05
8575.555896759033,1178,4,264,6.4967663288116455,3.409385681152344e-05
8575.555898666382,1178,5,286,6.666832447052002,3.600120544433594e-05
8575.555900812149,1178,6,286,6.464740991592407,3.814697265625e-05
8575.555905103683,1178,7,264,6.536318778991699,4.2438507080078125e-05
8575.555907011032,1178,8,66,6.288458585739136,4.4345855712890625e-05
8575.5559091568,1178,9,286,6.388127088546753,4.649162292480469e-05
8575.555911302567,1178,10,286,6.615434169769287,4.863739013671875e-05
8582.688269376755,1179,1,198,6.544737339019775,2.1696090698242188e-05
8582.688277244568,1179,2,264,6.27195143699646,2.956390380859375e-05
8582.688279867172,1179,3,44,6.6072587966918945,3.218650817871094e-05
8582.688282251358,1179,4,286,6.627298593521118,3.457069396972656e-05
8582.688284397125,1179,5,286,6.3198463916778564,3.6716461181640625e-05
8582.688286304474,1179,6,176,6.439996004104614,3.8623809814453125e-05
8582.688290596008,1179,7,286,6.6261138916015625,4.291534423828125e-05
8582.688292503357,1179,8,220,6.438135862350464,4.482269287109375e-05
8582.688294410706,1179,9,286,6.49961519241333,4.673004150390625e-05
8582.688296556473,1179,10,286,6.343918085098267,4.887580871582031e-05
8589.833723306656,1180,1,286,6.4302496910095215,2.1696090698242188e-05
8589.833731651306,1180,2,286,6.431104898452759,3.0040740966796875e-05
8589.83373451233,1180,3,286,6.450103282928467,3.2901763916015625e-05
8589.833737134933,1180,4,264,6.265446662902832,3.552436828613281e-05
8589.8337392807,1180,5,286,6.311990976333618,3.7670135498046875e-05
8589.833741426468,1180,6,286,6.514599323272705,3.981590270996094e-05
8589.833743333817,1180,7,286,6.540913343429565,4.172325134277344e-05
8589.833748579025,1180,8,286,6.432278156280518,4.696846008300781e-05
8589.833750963211,1180,9,286,6.636254787445068,4.935264587402344e-05
8589.833753108978,1180,10,286,6.34386134147644,5.14984130859375e-05
8596.925036430359,1181,1,198,6.349388122558594,2.0503997802734375e-05
8596.925045490265,1181,2,264,6.264199495315552,2.956390380859375e-05
8596.92504787445,1181,3,286,6.454243421554565,3.1948089599609375e-05
8596.925050020218,1181,4,286,6.607499122619629,3.409385681152344e-05
8596.925052165985,1181,5,286,6.558152437210083,3.62396240234375e-05
8596.925055265427,1181,6,286,6.441520929336548,3.933906555175781e-05
8596.925057172775,1181,7,286,6.589088201522827,4.124641418457031e-05
8596.925059318542,1181,8,286,6.48383092880249,4.3392181396484375e-05
8596.925061225891,1181,9,198,6.5226686000823975,4.5299530029296875e-05
8596.925063848495,1181,10,44,6.444628715515137,4.792213439941406e-05
8603.97658753395,1182,1,176,6.611531972885132,2.1457672119140625e-05
8603.976595878601,1182,2,286,6.408881664276123,2.9802322387695312e-05
8603.976598262787,1182,3,66,6.528240442276001,3.218650817871094e-05
8603.976600646973,1182,4,286,6.423021554946899,3.457069396972656e-05
8603.976603269577,1182,5,286,6.31133246421814,3.719329833984375e-05
8603.976605176926,1182,6,286,6.439248561859131,3.910064697265625e-05
8603.976607561111,1182,7,286,6.398063659667969,4.1484832763671875e-05
8603.976612091064,1182,8,286,6.499199390411377,4.601478576660156e-05
8603.976613998413,1182,9,88,6.553754806518555,4.792213439941406e-05
8603.976615905762,1182,10,286,6.333302736282349,4.982948303222656e-05
8611.092432975769,1183,1,286,6.338394403457642,2.193450927734375e-05
8611.092440605164,1183,2,286,6.399236440658569,2.956390380859375e-05
8611.09244298935,1183,3,286,6.461138963699341,3.1948089599609375e-05
8611.092445135117,1183,4,176,6.47601842880249,3.409385681152344e-05
8611.092447519302,1183,5,198,6.450312614440918,3.647804260253906e-05
8611.092449426651,1183,6,176,6.282188177108765,3.838539123535156e-05
8611.092454195023,1183,7,286,6.3962156772613525,4.315376281738281e-05
8611.09245634079,1183,8,220,6.64485502243042,4.5299530029296875e-05
8611.092458248138,1183,9,286,6.628417491912842,4.7206878662109375e-05
8611.092459917068,1183,10,198,6.446736812591553,4.887580871582031e-05
8618.224534034729,1184,1,286,6.622540473937988,2.47955322265625e-05
8618.22454237938,1184,2,264,6.441896915435791,3.314018249511719e-05
8618.224544763565,1184,3,286,6.40527868270874,3.552436828613281e-05
8618.224546909332,1184,4,286,6.473623275756836,3.7670135498046875e-05
8618.224549293518,1184,5,220,6.625432729721069,4.00543212890625e-05
8618.224551677704,1184,6,242,6.25221586227417,4.2438507080078125e-05
8618.224555253983,1184,7,286,6.519351243972778,4.601478576660156e-05
8618.224557161331,1184,8,176,6.285829067230225,4.792213439941406e-05
8618.22455906868,1184,9,286,6.531633138656616,4.982948303222656e-05
8618.224561214447,1184,10,286,6.315963983535767,5.1975250244140625e-05
8625.39567399025,1185,1,66,6.462910890579224,2.2411346435546875e-05
8625.395682096481,1185,2,220,6.647127866744995,3.0517578125e-05
8625.395684719086,1185,3,264,6.536829948425293,3.314018249511719e-05
8625.395686864853,1185,4,286,6.4451189041137695,3.528594970703125e-05
8625.39568901062,1185,5,286,6.528559446334839,3.743171691894531e-05
8625.395691394806,1185,6,286,6.396603584289551,3.981590270996094e-05
8625.395693540573,1185,7,264,6.445864915847778,4.1961669921875e-05
8625.395697832108,1185,8,264,6.377393960952759,4.6253204345703125e-05
8625.395700216293,1185,9,264,6.432483673095703,4.863739013671875e-05
8625.39570236206,1185,10,242,6.358262300491333,5.078315734863281e-05
8632.313604354858,1186,1,286,6.314176321029663,2.0742416381835938e-05
8632.313612699509,1186,2,176,6.219538927078247,2.9087066650390625e-05
8632.313615083694,1186,3,44,6.291821479797363,3.147125244140625e-05
8632.31361746788,1186,4,264,6.456158638000488,3.3855438232421875e-05
8632.313619375229,1186,5,286,6.31166672706604,3.5762786865234375e-05
8632.313622236252,1186,6,176,6.309006929397583,3.8623809814453125e-05
8632.313624620438,1186,7,286,6.379368782043457,4.100799560546875e-05
8632.313626766205,1186,8,198,6.2136924266815186,4.315376281738281e-05
8632.313628673553,1186,9,198,6.377876043319702,4.506111145019531e-05
8632.31363081932,1186,10,286,6.308340072631836,4.7206878662109375e-05
8639.501498222351,1187,1,286,6.608620882034302,2.193450927734375e-05
8639.501506090164,1187,2,198,6.271849632263184,2.9802322387695312e-05
8639.501508951187,1187,3,286,6.445365905761719,3.266334533691406e-05
8639.501511335373,1187,4,286,6.448948383331299,3.504753112792969e-05
8639.50151348114,1187,5,286,6.337531328201294,3.719329833984375e-05
8639.501515626907,1187,6,198,6.498541831970215,3.933906555175781e-05
8639.501517772675,1187,7,176,6.496596097946167,4.1484832763671875e-05
8639.50152182579,1187,8,286,6.388334274291992,4.553794860839844e-05
8639.501523971558,1187,9,286,6.667340517044067,4.76837158203125e-05
8639.501525878906,1187,10,198,6.6104490756988525,4.9591064453125e-05
8646.619571208954,1188,1,176,6.44917368888855,2.09808349609375e-05
8646.619579076767,1188,2,286,6.432276725769043,2.8848648071289062e-05
8646.619581699371,1188,3,66,6.63175368309021,3.147125244140625e-05
8646.619584083557,1188,4,286,6.5193517208099365,3.3855438232421875e-05
8646.619586229324,1188,5,286,6.300245046615601,3.600120544433594e-05
8646.619588375092,1188,6,286,6.418426275253296,3.814697265625e-05
8646.619592428207,1188,7,66,6.431724548339844,4.220008850097656e-05
8646.619594812393,1188,8,176,6.54010534286499,4.458427429199219e-05
8646.619596719742,1188,9,286,6.617870569229126,4.649162292480469e-05
8646.619598865509,1188,10,198,6.519922256469727,4.863739013671875e-05
8653.793905496597,1189,1,286,6.330667734146118,2.2411346435546875e-05
8653.793913841248,1189,2,264,6.4595630168914795,3.075599670410156e-05
8653.793916463852,1189,3,286,6.4564208984375,3.337860107421875e-05
8653.79391860962,1189,4,286,6.4361467361450195,3.552436828613281e-05
8653.793920755386,1189,5,198,6.6626739501953125,3.7670135498046875e-05
8653.793922901154,1189,6,242,6.225001335144043,3.981590270996094e-05
8653.79392695427,1189,7,286,6.389159440994263,4.38690185546875e-05
8653.793929100037,1189,8,286,6.361240386962891,4.601478576660156e-05
8653.793930768967,1189,9,286,6.38818883895874,4.76837158203125e-05
8653.793932676315,1189,10,242,6.652515411376953,4.9591064453125e-05
8660.972848653793,1190,1,264,6.260089159011841,2.2172927856445312e-05
8660.972856998444,1190,2,66,6.547329425811768,3.0517578125e-05
8660.97285914421,1190,3,286,6.4178383350372314,3.266334533691406e-05
8660.972861528397,1190,4,220,6.576054096221924,3.504753112792969e-05
8660.972863674164,1190,5,264,6.279674053192139,3.719329833984375e-05
8660.972865819931,1190,6,176,6.578371286392212,3.933906555175781e-05
8660.972867965698,1190,7,264,6.24319052696228,4.1484832763671875e-05
8660.97287106514,1190,8,198,6.325448751449585,4.458427429199219e-05
8660.972872972488,1190,9,286,6.686474800109863,4.649162292480469e-05
8660.972875356674,1190,10,198,6.303776502609253,4.887580871582031e-05
8668.149275779724,1191,1,198,6.482001543045044,2.0742416381835938e-05
8668.149284362793,1191,2,264,6.30116605758667,2.9325485229492188e-05
8668.149286985397,1191,3,220,6.469945430755615,3.1948089599609375e-05
8668.149289369583,1191,4,220,6.685230731964111,3.4332275390625e-05
8668.14929151535,1191,5,286,6.307395696640015,3.647804260253906e-05
8668.149295330048,1191,6,286,6.384397745132446,4.029273986816406e-05
8668.149297475815,1191,7,198,6.362645387649536,4.2438507080078125e-05
8668.14929986,1191,8,66,6.678369522094727,4.482269287109375e-05
8668.149302005768,1191,9,66,6.570892810821533,4.696846008300781e-05
8668.149304628372,1191,10,264,6.355520725250244,4.9591064453125e-05
8675.296275138855,1192,1,44,6.619864225387573,2.1457672119140625e-05
8675.296283721924,1192,2,176,6.238816499710083,3.0040740966796875e-05
8675.29628610611,1192,3,198,6.342283725738525,3.24249267578125e-05
8675.296288251877,1192,4,264,6.386023283004761,3.457069396972656e-05
8675.296290397644,1192,5,286,6.675081968307495,3.6716461181640625e-05
8675.296292304993,1192,6,286,6.406872272491455,3.8623809814453125e-05
8675.296293973923,1192,7,286,6.38190770149231,4.029273986816406e-05
8675.296298742294,1192,8,286,6.376946449279785,4.506111145019531e-05
8675.296300411224,1192,9,220,6.6335389614105225,4.673004150390625e-05
8675.296302556992,1192,10,286,6.495006322860718,4.887580871582031e-05
8682.417065620422,1193,1,286,6.3388991355896,2.09808349609375e-05
8682.417073726654,1193,2,198,6.569317102432251,2.9087066650390625e-05
8682.417076587677,1193,3,286,6.443195343017578,3.1948089599609375e-05
8682.417078733444,1193,4,220,6.4964799880981445,3.409385681152344e-05
8682.417080879211,1193,5,286,6.463786363601685,3.62396240234375e-05
8682.417083740234,1193,6,286,6.4401538372039795,3.910064697265625e-05
8682.417087078094,1193,7,286,6.666496992111206,4.2438507080078125e-05
8682.417088985443,1193,8,286,6.357281684875488,4.4345855712890625e-05
8682.417090892792,1193,9,286,6.480738162994385,4.6253204345703125e-05
8682.417093038559,1193,10,286,6.448917627334595,4.839897155761719e-05
8689.49373626709,1194,1,286,6.322173833847046,2.09808349609375e-05
8689.49374461174,1194,2,66,6.241785526275635,2.9325485229492188e-05
8689.493746757507,1194,3,286,6.6168212890625,3.147125244140625e-05
8689.493748903275,1194,4,198,6.423063039779663,3.361701965332031e-05
8689.493751049042,1194,5,198,6.21662449836731,3.5762786865234375e-05
8689.49375295639,1194,6,286,6.4852399826049805,3.7670135498046875e-05
8689.493758916855,1194,7,286,6.501819849014282,4.363059997558594e-05
8689.49376130104,1194,8,286,6.533414602279663,4.601478576660156e-05
8689.49376320839,1194,9,176,6.526108741760254,4.792213439941406e-05
8689.493765354156,1194,10,286,6.330392599105835,5.0067901611328125e-05
8696.593539953232,1195,1,286,6.356118202209473,2.193450927734375e-05
8696.593548297882,1195,2,286,6.410533428192139,3.0279159545898438e-05
8696.593550682068,1195,3,286,6.457916259765625,3.266334533691406e-05
8696.593553304672,1195,4,286,6.455570459365845,3.528594970703125e-05
8696.593555688858,1195,5,286,6.301219701766968,3.7670135498046875e-05
8696.593558073044,1195,6,264,6.507415056228638,4.00543212890625e-05
8696.59356045723,1195,7,286,6.4291160106658936,4.2438507080078125e-05
8696.593564748764,1195,8,286,6.552093505859375,4.673004150390625e-05
8696.59356713295,1195,9,242,6.632032155990601,4.9114227294921875e-05
8696.593569278717,1195,10,88,6.4151904582977295,5.125999450683594e-05
8703.74278497696,1196,1,66,6.5037291049957275,2.09808349609375e-05
8703.742793083191,1196,2,264,6.200495481491089,2.9087066650390625e-05
8703.742795944214,1196,3,286,6.410416126251221,3.1948089599609375e-05
8703.742798089981,1196,4,286,6.435748100280762,3.409385681152344e-05
8703.742800235748,1196,5,88,6.624013185501099,3.62396240234375e-05
8703.742803096771,1196,6,286,6.373327016830444,3.910064697265625e-05
8703.742805480957,1196,7,286,6.395882844924927,4.1484832763671875e-05
8703.742807865143,1196,8,198,6.649092674255371,4.38690185546875e-05
8703.742809772491,1196,9,286,6.3931121826171875,4.57763671875e-05
8703.742812395096,1196,10,66,6.364485502243042,4.839897155761719e-05
8710.839639902115,1197,1,286,6.3762078285217285,2.1457672119140625e-05
8710.839648008347,1197,2,286,6.580434799194336,2.956390380859375e-05
8710.839650392532,1197,3,286,6.44011116027832,3.1948089599609375e-05
8710.839652776718,1197,4,286,6.616255521774292,3.4332275390625e-05
8710.839654922485,1197,5,286,6.321269273757935,3.647804260253906e-05
8710.839657783508,1197,6,286,6.41533088684082,3.933906555175781e-05
8710.839660167694,1197,7,286,6.564818620681763,4.172325134277344e-05
8710.83966422081,1197,8,66,6.5991528034210205,4.57763671875e-05
8710.839666366577,1197,9,198,6.21390175819397,4.792213439941406e-05
8710.839668273926,1197,10,286,6.409247636795044,4.982948303222656e-05
8718.19267988205,1198,1,286,6.3421924114227295,2.1696090698242188e-05
8718.192687273026,1198,2,286,6.672919034957886,2.9087066650390625e-05
8718.192689418793,1198,3,286,6.437466382980347,3.123283386230469e-05
8718.192692041397,1198,4,286,6.489523887634277,3.3855438232421875e-05
8718.192694187164,1198,5,286,6.319174766540527,3.600120544433594e-05
8718.192696809769,1198,6,286,6.409386396408081,3.8623809814453125e-05
8718.19270157814,1198,7,286,6.393271207809448,4.3392181396484375e-05
8718.192703962326,1198,8,154,6.203514814376831,4.57763671875e-05
8718.192706108093,1198,9,286,6.434786081314087,4.792213439941406e-05
8718.192708015442,1198,10,286,6.363404273986816,4.982948303222656e-05
8725.436109781265,1199,1,286,6.39141583442688,2.288818359375e-05
8725.436118125916,1199,2,286,6.433177709579468,3.123283386230469e-05
8725.436120510101,1199,3,286,6.689218521118164,3.361701965332031e-05
8725.436122894287,1199,4,286,6.465443134307861,3.600120544433594e-05
8725.436125040054,1199,5,198,6.2905871868133545,3.814697265625e-05
8725.436126947403,1199,6,264,6.370006322860718,4.00543212890625e-05
8725.4361307621,1199,7,286,6.368502378463745,4.38690185546875e-05
8725.436132907867,1199,8,198,6.341891765594482,4.601478576660156e-05
8725.436134815216,1199,9,286,6.391694068908691,4.792213439941406e-05
8725.436136722565,1199,10,264,6.235459566116333,4.982948303222656e-05
8732.60581946373,1200,1,264,6.4397132396698,2.2172927856445312e-05
8732.605826854706,1200,2,66,6.542909383773804,2.956390380859375e-05
8732.60582947731,1200,3,198,6.22895884513855,3.218650817871094e-05
8732.605831623077,1200,4,286,6.462994337081909,3.4332275390625e-05
8732.605833768845,1200,5,198,6.598053932189941,3.647804260253906e-05
8732.605835676193,1200,6,44,6.275599479675293,3.838539123535156e-05
8732.60583782196,1200,7,286,6.359169960021973,4.0531158447265625e-05
8732.605842113495,1200,8,286,6.595853805541992,4.482269287109375e-05
8732.605844259262,1200,9,264,6.464378595352173,4.696846008300781e-05
8732.60584640503,1200,10,286,6.314652681350708,4.9114227294921875e-05
8739.717277050018,1201,1,286,6.3400726318359375,2.193450927734375e-05
8739.717285633087,1201,2,264,6.402501821517944,3.0517578125e-05
8739.717288255692,1201,3,286,6.429519891738892,3.314018249511719e-05
8739.717290401459,1201,4,242,6.214682340621948,3.528594970703125e-05
8739.717292308807,1201,5,286,6.508420705795288,3.719329833984375e-05
8739.717295885086,1201,6,286,6.395128011703491,4.076957702636719e-05
8739.717298030853,1201,7,286,6.401395559310913,4.291534423828125e-05
8739.717299938202,1201,8,286,6.508552074432373,4.482269287109375e-05
8739.71730184555,1201,9,286,6.389091491699219,4.673004150390625e-05
8739.717304468155,1201,10,286,6.388490438461304,4.935264587402344e-05
8746.71815776825,1202,1,198,6.351789712905884,2.0503997802734375e-05
8746.718165636063,1202,2,66,6.552407741546631,2.8371810913085938e-05
8746.718168258667,1202,3,198,6.402815341949463,3.0994415283203125e-05
8746.718170404434,1202,4,286,6.488557815551758,3.314018249511719e-05
8746.718172550201,1202,5,286,6.437967538833618,3.528594970703125e-05
8746.718174934387,1202,6,286,6.447563409805298,3.7670135498046875e-05
8746.718176841736,1202,7,286,6.43363356590271,3.9577484130859375e-05
8746.718180179596,1202,8,220,6.495855331420898,4.291534423828125e-05
8746.718182086945,1202,9,286,6.4934821128845215,4.482269287109375e-05
8746.718183994293,1202,10,286,6.347067356109619,4.673004150390625e-05
8753.671595573425,1203,1,286,6.351021766662598,2.1696090698242188e-05
8753.67160320282,1203,2,286,6.423825263977051,2.9325485229492188e-05
8753.671605587006,1203,3,220,6.263872861862183,3.170967102050781e-05
8753.671607971191,1203,4,286,6.476178884506226,3.409385681152344e-05
8753.67160987854,1203,5,286,6.409641265869141,3.600120544433594e-05
8753.671612501144,1203,6,286,6.4902777671813965,3.8623809814453125e-05
8753.671617269516,1203,7,242,6.208468437194824,4.3392181396484375e-05
8753.671619176865,1203,8,176,6.210260629653931,4.5299530029296875e-05
8753.671621084213,1203,9,264,6.3999412059783936,4.7206878662109375e-05
8753.671622991562,1203,10,286,6.338390350341797,4.9114227294921875e-05
8760.81783747673,1204,1,286,6.3437721729278564,2.1457672119140625e-05
8760.81784582138,1204,2,198,6.4446892738342285,2.9802322387695312e-05
8760.817847967148,1204,3,198,6.2349021434783936,3.1948089599609375e-05
8760.817850351334,1204,4,286,6.4403040409088135,3.4332275390625e-05
8760.8178524971,1204,5,286,6.310770511627197,3.647804260253906e-05
8760.817854642868,1204,6,242,6.240756988525391,3.8623809814453125e-05
8760.817858934402,1204,7,286,6.668416261672974,4.291534423828125e-05
8760.817861318588,1204,8,66,6.668637037277222,4.5299530029296875e-05
8760.817863702774,1204,9,264,6.373878717422485,4.76837158203125e-05
8760.817867517471,1204,10,198,6.474913597106934,5.14984130859375e-05
8768.41071009636,1205,1,66,6.2026426792144775,2.1696090698242188e-05
8768.41071844101,1205,2,198,6.438851594924927,3.0040740966796875e-05
8768.410720825195,1205,3,286,6.665271997451782,3.24249267578125e-05
8768.410722970963,1205,4,264,6.265264987945557,3.457069396972656e-05
8768.410724878311,1205,5,286,6.284684181213379,3.647804260253906e-05
8768.410727262497,1205,6,286,6.407261848449707,3.886222839355469e-05
8768.410729408264,1205,7,286,6.376753807067871,4.100799560546875e-05
8768.410755634308,1205,8,264,6.236285448074341,6.723403930664062e-05
8768.41075849533,1205,9,286,6.390867710113525,7.009506225585938e-05
8768.410760641098,1205,10,220,6.546541213989258,7.224082946777344e-05
8775.563914299011,1206,1,220,6.634080410003662,2.1457672119140625e-05
8775.56392288208,1206,2,286,6.395545244216919,3.0040740966796875e-05
8775.563925266266,1206,3,286,6.685364246368408,3.24249267578125e-05
8775.56392788887,1206,4,220,6.59014630317688,3.504753112792969e-05
8775.563930273056,1206,5,286,6.313316583633423,3.743171691894531e-05
8775.563933849335,1206,6,198,6.378529071807861,4.100799560546875e-05
8775.563935995102,1206,7,286,6.372177839279175,4.315376281738281e-05
8775.563938379288,1206,8,286,6.4475908279418945,4.553794860839844e-05
8775.563940763474,1206,9,286,6.395522594451904,4.792213439941406e-05
8775.56394314766,1206,10,286,6.327515363693237,5.030632019042969e-05
8782.723188638687,1207,1,286,6.321683883666992,2.1457672119140625e-05
8782.723196983337,1207,2,286,6.503708362579346,2.9802322387695312e-05
8782.723199129105,1207,3,198,6.370845556259155,3.1948089599609375e-05
8782.72320151329,1207,4,286,6.4466822147369385,3.4332275390625e-05
8782.723203659058,1207,5,286,6.330520153045654,3.647804260253906e-05
8782.723206281662,1207,6,286,6.5172119140625,3.910064697265625e-05
8782.72320842743,1207,7,286,6.503271102905273,4.124641418457031e-05
8782.7232131958,1207,8,286,6.680270671844482,4.601478576660156e-05
8782.723215341568,1207,9,286,6.479269504547119,4.8160552978515625e-05
8782.723217248917,1207,10,220,6.641197443008423,5.0067901611328125e-05
8789.81416797638,1208,1,66,6.42313814163208,2.288818359375e-05
8789.814176082611,1208,2,264,6.276508092880249,3.0994415283203125e-05
8789.814178943634,1208,3,286,6.427729606628418,3.3855438232421875e-05
8789.814180850983,1208,4,132,6.452073097229004,3.5762786865234375e-05
8789.81418299675,1208,5,286,6.366501092910767,3.790855407714844e-05
8789.814185142517,1208,6,286,6.493849277496338,4.00543212890625e-05
8789.814188957214,1208,7,286,6.557457447052002,4.38690185546875e-05
8789.814190864563,1208,8,286,6.442546844482422,4.57763671875e-05
8789.81419301033,1208,9,286,6.596462249755859,4.792213439941406e-05
8789.814195632935,1208,10,286,6.3061017990112305,5.054473876953125e-05
8796.91393661499,1209,1,264,6.230943202972412,2.1696090698242188e-05
8796.91394495964,1209,2,66,6.527253150939941,3.0040740966796875e-05
8796.913947820663,1209,3,264,6.349598169326782,3.2901763916015625e-05
8796.91395020485,1209,4,286,6.630639553070068,3.528594970703125e-05
8796.913952827454,1209,5,286,6.312257289886475,3.790855407714844e-05
8796.913954734802,1209,6,198,6.285558700561523,3.981590270996094e-05
8796.913958311081,1209,7,286,6.379000902175903,4.3392181396484375e-05
8796.913960456848,1209,8,176,6.301167726516724,4.553794860839844e-05
8796.913962602615,1209,9,176,6.211492538452148,4.76837158203125e-05
8796.913964271545,1209,10,286,6.314486980438232,4.935264587402344e-05
8804.160734891891,1210,1,286,6.562233924865723,2.1457672119140625e-05
8804.160742044449,1210,2,44,6.393240690231323,2.86102294921875e-05
8804.160744667053,1210,3,286,6.495418548583984,3.123283386230469e-05
8804.160747051239,1210,4,264,6.52632737159729,3.361701965332031e-05
8804.160749435425,1210,5,264,6.2428669929504395,3.600120544433594e-05
8804.16075205803,1210,6,286,6.438006401062012,3.8623809814453125e-05
8804.160753965378,1210,7,242,6.386451482772827,4.0531158447265625e-05
8804.16075873375,1210,8,286,6.6296164989471436,4.5299530029296875e-05
8804.160760641098,1210,9,286,6.693906307220459,4.7206878662109375e-05
8804.160763025284,1210,10,286,6.3629209995269775,4.9591064453125e-05
8811.314521312714,1211,1,220,6.564310312271118,2.1696090698242188e-05
8811.314529180527,1211,2,286,6.41340970993042,2.956390380859375e-05
8811.31453204155,1211,3,286,6.446611404418945,3.24249267578125e-05
8811.314534902573,1211,4,198,6.669463634490967,3.528594970703125e-05
8811.314537286758,1211,5,286,6.59235954284668,3.7670135498046875e-05
8811.3145403862,1211,6,198,6.620571136474609,4.076957702636719e-05
8811.314542770386,1211,7,44,6.423233985900879,4.315376281738281e-05
8811.314544916153,1211,8,286,6.4928600788116455,4.5299530029296875e-05
8811.314546823502,1211,9,264,6.5678558349609375,4.7206878662109375e-05
8811.314549446106,1211,10,66,6.531008243560791,4.982948303222656e-05
8818.42012476921,1212,1,286,6.332220792770386,2.1457672119140625e-05
8818.420133113861,1212,2,264,6.460965394973755,2.9802322387695312e-05
8818.420135736465,1212,3,286,6.4758172035217285,3.24249267578125e-05
8818.42013835907,1212,4,286,6.52667760848999,3.504753112792969e-05
8818.420140743256,1212,5,286,6.277608394622803,3.743171691894531e-05
8818.420142889023,1212,6,286,6.621377229690552,3.9577484130859375e-05
8818.420145273209,1212,7,286,6.458828449249268,4.1961669921875e-05
8818.420149803162,1212,8,286,6.460017681121826,4.649162292480469e-05
8818.42015171051,1212,9,286,6.402641296386719,4.839897155761719e-05
8818.420153856277,1212,10,286,6.321451425552368,5.054473876953125e-05
8825.512301445007,1213,1,264,6.368072748184204,2.0503997802734375e-05
8825.512309551239,1213,2,286,6.3965904712677,2.86102294921875e-05
